ID,Cow ID,Date,Ruminating(min),Eating(min),Sitting(min),Standing(min),Coughing(count),Resting(min),Activity Rate,Mounting(count),Sniffing,Heat Detection(count),SIT+STAND(min),Data Collection Rate(%)
18,COW-10000263,10/08/2025,241.3333,126,861.8333,579,0,329.8333,57.186811289392914,1,152.13714113947006,0,1440.8333,100
18,COW-10000263,11/08/2025,278.8333,151.1667,833.6667,607.1667,0,288.1667,63.10773178109412,0,172.3326256731606,0,1440.8333,100
18,COW-10000263,12/08/2025,303.1667,161.5,894.3333,546.5,0,327.1667,66.77258934431369,6,163.49855012049767,0,1440.8333,100
18,COW-10000263,13/08/2025,254.5,239.3333,759.6667,681.1667,0,271,75.11847907839103,1,192.54626450061522,0,1440.8333,100
18,COW-10000263,14/08/2025,320.8333,378.5,752.1667,688.5,0,256.6667,127.84017155094314,3,285.5666424377491,0,1440.6667,100
18,COW-10000263,15/08/2025,328.5,259.8333,856,584.8333,0,274.6667,78.88605197004117,0,187.74018428310484,0,1440.8333,100
18,COW-10000263,16/08/2025,374.8333,155.1667,873.5,567.1667,0,202.3333,73.15561896504654,2,187.60744809883715,0,1440.6667,100
18,COW-10000263,17/08/2025,324.5,210.3333,880.8333,560,0,282,74.19493388964166,1,184.98678725327005,0,1440.8333,100
18,COW-10000263,18/08/2025,320.5,349.5,659.6667,781,0,177.1667,142.1111861,8,313.6059973538887,0,1440.6667,100
18,COW-10000263,19/08/2025,431,212.8333,833,607.6667,2,98.1667,79.66695389224665,0,201.3188060264464,0,1440.6667,100
18,COW-10000263,20/08/2025,418.5,207.6667,840.1667,600.6667,0,145.3333,80.97865224,0,205.1057783119109,0,1440.8333,100
18,COW-10000263,21/08/2025,369.8333,186.8333,895.3333,545.5,0,252.1667,73.57930139174276,1,188.32644056074187,0,1440.8333,100
18,COW-10000263,22/08/2025,304.8333,163.5,750.3333,690.5,0,242.3333,76.09356065510738,1,211.35832836753443,0,1440.8333,100
18,COW-10000263,23/08/2025,259.5,210,781.6667,658.8333,0,272.1667,73.35120332085202,2,193.66218059217158,0,1440.5,100
18,COW-10000263,24/08/2025,312.1667,385.8333,620.5,820.1667,0,163.1667,155.6287611926501,2,390.447613,0,1440.6667,100
18,COW-10000263,25/08/2025,391.3333,265.3333,737.3333,703.5,0,165.3333,105.33004316834096,0,262.59968264520757,0,1440.8333,100
18,COW-10000263,26/08/2025,347.3333,211.5,913,527.8333,0,275.3333,74.22241838409971,2,182.02855185182747,0,1440.8333,100
18,COW-10000263,27/08/2025,350.5,444.3333,614.3333,826.5,0,159.1667,169.13297878461742,3,410.8413595902292,0,1440.8333,100
18,COW-10000263,28/08/2025,435.1667,274.3333,862.8333,577.8333,0,203.8333,80.98398836163226,0,197.5854397288962,0,1440.6667,100
18,COW-10000263,29/08/2025,313,142.3333,618.1667,355.6667,0,175.8333,76.49599861694733,0,185.8061937116381,0,973.8333,68
18,COW-10000263,30/08/2025,167.5,68.1667,392.3333,112.5,0,166.6667,62.30760137961619,0,143.05859152024712,0,504.8333,35
18,COW-10000263,31/08/2025,63.5,226.3333,119.5,450.5,0,0.6667,141.00532968978436,1,354.12973113924437,0,570,40
18,COW-10000263,01/09/2025,297.8333,225,737.6667,703,0,153.1667,90.08003889769661,4,220.5538277712093,0,1440.6667,100
18,COW-10000263,02/09/2025,431,300.1667,867.1667,573.6667,0,147.3333,92.06154910121231,2,213.16864167009908,0,1440.8333,100
18,COW-10000263,03/09/2025,430.8333,376.8333,783,656.8333,2,134.6667,99.83134544700201,1,229.62963911432513,0,1439.8333,100
18,COW-10000263,04/09/2025,456.1667,322,759.3333,679,0,136,92.60477344959386,2,236.68114000786775,0,1438.3333,100
18,COW-10000263,05/09/2025,370.8333,291.1667,794.3333,644.5,0,235.8333,89.22985849741724,3,225.22176185019336,0,1438.8333,100
18,COW-10000263,06/09/2025,412.1667,179,884.5,552.3333,0,236.8333,82.58328239459503,1,213.79075037632447,0,1436.8333,100
18,COW-10000263,07/09/2025,428.1667,269.8333,874.5,573.1667,0,263.6667,89.19800826214767,1,206.71940535519656,0,1447.6667,101
18,COW-10000263,08/09/2025,370.8333,383.5,597.8333,647.1667,0,96,112.24601214509732,1,276.6326433,0,1245,86
18,COW-10000263,09/09/2025,451,357.6667,770.8333,660.3333,0,146.8333,97.01362033238493,1,235.07317902809447,0,1431.1667,99
18,COW-10000263,10/09/2025,342.5,326,799.3333,619.6667,0,232.8333,79.70816843,0,197.36917352127531,0,1419,99
18,COW-10000263,11/09/2025,371.3333,460.6667,781.3333,644,0,242.3333,94.53170723732215,1,232.97624917538843,0,1425.3333,99
18,COW-10000263,12/09/2025,446.3333,462.8333,719.1667,718,0,133.5,100.76111610480726,1,248.55242324071736,0,1437.1667,100
18,COW-10000263,13/09/2025,461,487.3333,714.5,723.1667,0,106.5,109.73484894584233,1,266.1385028566254,0,1437.6667,100
18,COW-10000263,14/09/2025,391.1667,431.6667,712.5,719.8333,0,172.8333,97.43991362651836,2,250.82418296623987,0,1432.3333,99
18,COW-10000263,15/09/2025,310.5,338.8333,624,511.6667,0,148.8333,89.47165825935903,0,230.75750335976636,0,1135.6667,79
18,COW-10000263,16/09/2025,166.6667,262,283,387,0,62.5,119.13139924006677,1,298.0821801418096,0,670,47
18,COW-10000263,17/09/2025,437,340.6667,840.1667,598.5,0,170.5,86.47878185480806,0,224.34411827782108,0,1438.6667,100
18,COW-10000263,18/09/2025,387.5,388,815.5,619.3333,2,251,90.49298041289741,0,229.9861640600062,0,1434.8333,100
18,COW-10000263,19/09/2025,437.5,349,872.1667,564.1667,0,238.6667,80.17636551218482,1,200.4804355911712,0,1436.3333,100
18,COW-10000263,20/09/2025,356.8333,248.5,912,524.5,0,280.1667,70.09388659971056,2,179.61740656980078,0,1436.5,100
18,COW-10000263,21/09/2025,404,328.8333,790,648,0,229.5,88.40281662036823,0,225.38593674236608,0,1438,100
18,COW-10000263,22/09/2025,483.8333,469.8333,788.3333,644.6667,0,175.5,100.12101497503735,0,256.2206687,0,1433,100
18,COW-10000263,23/09/2025,369.6667,501.3333,757.1667,678.6667,0,176.5,101.43387986779281,2,245.11784529727487,0,1435.8333,100
18,COW-10000263,24/09/2025,431.1667,544,745,694.5,0,166.1667,103.68695435651519,1,255.51714697852518,0,1439.5,100
18,COW-10000263,25/09/2025,424.1667,440.6667,829.3333,609.1667,0,245.5,91.28215426932395,1,224.7257268134612,0,1438.5,100
18,COW-10000263,26/09/2025,468.8333,404.3333,823,612.6667,0,212.5,110.90911086706654,0,259.9505667028279,0,1435.6667,100
18,COW-10000263,27/09/2025,385.1667,260.3333,812.8333,618.5,0,213.8333,118.45272489742284,0,293.3300003,0,1431.3333,99
18,COW-10000263,28/09/2025,367,365.6667,764.1667,665,0,160.3333,124.94474336051385,1,285.23099501139916,0,1429.1667,99
18,COW-10000263,29/09/2025,292.5,169,703.6667,581.1667,0,101.6667,122.29737245314564,1,339.1772638044247,0,1284.8333,89
19,COW-10000264,01/06/2025,30.8333,35.8333,798.6667,642,15,284,53.163850105564556,8,112.80260995161417,0,1440.6667,100
19,COW-10000264,02/06/2025,17.5,35.6667,886.5,554.3333,24,396.1667,47.29005014696447,8,104.07451102332341,0,1440.8333,100
19,COW-10000264,03/06/2025,6,53.8333,865.1667,575.6667,17,383.6667,49.22043130851468,4,105.05140460109766,0,1440.8333,100
19,COW-10000264,04/06/2025,2.8333,52.6667,807.3333,633.5,49,333.3333,51.79422320073019,7,112.42038521620495,0,1440.8333,100
19,COW-10000264,05/06/2025,0,44.6667,901,539.8333,3,355.1667,46.729885297679296,2,98.67411788313841,0,1440.8333,100
19,COW-10000264,06/06/2025,16.6667,43,785.5,655.1667,42,330.6667,49.36658323500676,7,111.48023300841692,0,1440.6667,100
19,COW-10000264,07/06/2025,7,59.8333,859.1667,581.5,6,350,48.27000997067601,6,105.81367661256803,0,1440.6667,100
19,COW-10000264,08/06/2025,6.6667,69.1667,830,610.6667,24,308.3333,50.97856407748059,4,107.94255721353922,0,1440.6667,100
19,COW-10000264,09/06/2025,18.8333,52.6667,643.6667,797,11,253.6667,59.804121632644396,31,138.15123669696263,1,1440.6667,100
19,COW-10000264,10/06/2025,11.1667,50,873.3333,567.3333,20,419.1667,46.01460020390995,10,94.99491268371554,0,1440.6667,100
19,COW-10000264,11/06/2025,9.8333,69,777.1667,663.3333,2,297.5,53.91748384429144,13,118.38542245734446,0,1440.5,100
19,COW-10000264,12/06/2025,39.6667,61.5,777.3333,663.3333,30,263.8333,51.77171706270697,11,115.35651225946613,0,1440.6667,100
19,COW-10000264,13/06/2025,35.1667,63.1667,793.1667,647.3333,4,289.5,61.179979547890994,8,123.1749296602132,0,1440.5,100
19,COW-10000264,14/06/2025,50.8333,93.5,874.1667,566.6667,28,361.5,60.49403006276207,11,126.4311239442224,0,1440.8333,100
19,COW-10000264,15/06/2025,74.1667,278.5,748,692.6667,2,307.8333,90.82512484386748,9,153.9063281,0,1440.6667,100
19,COW-10000264,16/06/2025,25,40,851.1667,589.5,21,278.5,49.12418031846964,3,106.39025667429743,0,1440.6667,100
19,COW-10000264,17/06/2025,2,81.5,814,626.6667,17,324,51.87714007870569,5,111.1530078003551,0,1440.6667,100
19,COW-10000264,18/06/2025,49.3333,50.3333,820.5,620.1667,2,263.8333,50.88375841782414,10,109.21862984851023,0,1440.6667,100
19,COW-10000264,19/06/2025,4,70,714.6667,726,6,253,56.76701395228085,7,126.79997752629623,0,1440.6667,100
19,COW-10000264,20/06/2025,43.8333,91.3333,866.6667,574.1667,4,266.6667,54.57714187154335,2,114.95626949312509,0,1440.8333,100
19,COW-10000264,21/06/2025,62.8333,72.6667,941.1667,499.5,21,344.1667,47.18524803998348,6,100.09945565382125,0,1440.6667,100
19,COW-10000264,22/06/2025,25.8333,56.5,872.8333,567.8333,9,387,42.948254148808964,8,93.73958782706201,0,1440.6667,100
19,COW-10000264,23/06/2025,36.8333,52.6667,868.8333,571.8333,6,225.5,44.64629915123568,6,90.46955832393563,0,1440.6667,100
19,COW-10000264,24/06/2025,56.8333,19.5,863.6667,577.1667,5,286.8333,42.00688902996674,24,88.61845838327226,0,1440.8333,100
19,COW-10000264,25/06/2025,22.8333,31.1667,794.5,646.3333,0,333,46.10398272574464,5,103.92013126194581,0,1440.8333,100
19,COW-10000264,26/06/2025,44.6667,13.1667,774.1667,666.3333,15,200.6667,39.01049632379527,11,89.07763097044302,0,1440.5,100
19,COW-10000264,27/06/2025,24.8333,16.8333,624.3333,816.5,20,106.1667,44.18679744263754,12,108.77858,0,1440.8333,100
19,COW-10000264,28/06/2025,4.5,22.5,640.6667,798.8333,18,156.1667,53.01004755837892,11,123.40651504748035,0,1439.5,100
19,COW-10000264,29/06/2025,4.5,45.6667,683.8333,757,2,225.5,57.35471663025503,15,130.2437344005578,0,1440.8333,100
19,COW-10000264,30/06/2025,4.3333,58.3333,658.8333,781.8333,14,185.6667,61.93104604,9,139.37586511190926,0,1440.6667,100
19,COW-10000264,01/07/2025,0,57.8333,726.6667,714,3,234.5,59.02198071283414,7,127.51386762492803,0,1440.6667,100
19,COW-10000264,02/07/2025,5.3333,108.3333,837,603.5,10,262.8333,57.13617164393783,7,121.80467239480514,0,1440.5,100
19,COW-10000264,03/07/2025,33.6667,143.8333,815.8333,624.8333,21,296.6667,57.73745927364945,7,125.05925830345029,0,1440.6667,100
19,COW-10000264,04/07/2025,15.3333,129,701.3333,739.3333,20,204.5,59.00341402872025,7,133.65864910388754,0,1440.6667,100
19,COW-10000264,05/07/2025,3.1667,135.6667,843.5,597.3333,16,278.8333,59.09911544561524,5,121.60415984772064,0,1440.8333,100
19,COW-10000264,06/07/2025,28.1667,94,725.6667,715,31,208,60.33088263953411,6,127.00621023712088,0,1440.6667,100
19,COW-10000264,07/07/2025,20.1667,104.6667,671.5,769.3333,20,199.3333,63.094730445592646,13,138.6872002,0,1440.8333,100
19,COW-10000264,08/07/2025,11.5,49,761.1667,679.5,2,208.3333,56.22844648383272,10,125.29350856232013,0,1440.6667,100
19,COW-10000264,09/07/2025,40.8333,93.5,564.3333,876.3333,3,209.1667,73.05620143171926,50,167.37497886647122,2,1440.6667,100
19,COW-10000264,10/07/2025,4.8333,72.3333,696,744.8333,11,203.8333,62.57632515125705,19,133.5831858699483,0,1440.8333,100
19,COW-10000264,11/07/2025,2.8333,164.5,777.5,663.1667,9,382.8333,69.18890745206213,16,143.87526368719733,0,1440.6667,100
19,COW-10000264,12/07/2025,16.5,87.3333,844.5,596,5,302.5,54.32808378732247,4,115.86696395688652,0,1440.5,100
19,COW-10000264,13/07/2025,7,114.6667,768.1667,672.5,2,280.5,60.57562012961483,11,127.81024409465799,0,1440.6667,100
19,COW-10000264,14/07/2025,16.3333,128,866.8333,573.6667,2,296.3333,54.428892461125066,5,113.25573103027627,0,1440.5,100
19,COW-10000264,15/07/2025,40.8333,147.3333,715.3333,578.5,6,217,59.454046212874815,6,122.01980213429161,0,1293.8333,90
19,COW-10000264,16/07/2025,59.1667,116.8333,840.5,600.1667,9,281.6667,56.25370680541145,6,121.42539300172763,0,1440.6667,100
19,COW-10000264,17/07/2025,71,106.5,878.6667,562.1667,23,299.8333,53.82866051377693,2,115.18744473653146,0,1440.8333,100
19,COW-10000264,18/07/2025,85.8333,155.8333,713.6667,727,2,227.1667,81.06910285437786,11,160.4667988379539,0,1440.6667,100
19,COW-10000264,19/07/2025,68,76.3333,807.8333,632.8333,0,242.8333,71.95718733484355,12,131.40312998673252,0,1440.6667,100
19,COW-10000264,20/07/2025,34.5,168.5,756.8333,684,10,300,78.18078297338712,12,152.21469980640313,0,1440.8333,100
19,COW-10000264,21/07/2025,16.3333,252.6667,626.5,814.1667,0,218.3333,94.74545589590007,14,187.20879101852532,0,1440.6667,100
19,COW-10000264,22/07/2025,35.6667,80.3333,805,635.8333,14,219,62.60412373495902,7,129.61162153456925,0,1440.8333,100
19,COW-10000264,23/07/2025,10.6667,78.3333,683,757.8333,52,235,70.31880349489634,14,144.53548691740195,0,1440.8333,100
19,COW-10000264,24/07/2025,19,119.5,790.1667,650.6667,2,302,63.32440043460985,7,131.40772504017764,0,1440.8333,100
19,COW-10000264,25/07/2025,56,271.3333,760.6667,680.1667,2,273,68.89909706,3,144.08310063937415,0,1440.8333,100
19,COW-10000264,26/07/2025,44.3333,119.6667,861.3333,578.8333,0,234.5,55.00823586120358,7,118.50585573291548,0,1440.1667,100
19,COW-10000264,27/07/2025,31.6667,147.1667,855,585.8333,2,317.5,57.18579315132596,6,117.4056661439259,0,1440.8333,100
19,COW-10000264,28/07/2025,28.8333,366.3333,650.1667,790.3333,7,255.6667,111.9741469964404,13,203.00242989948472,0,1440.5,100
19,COW-10000264,29/07/2025,39.6667,137.5,975.6667,463.8333,13,243.3333,52.26457986039973,4,105.05130997931943,0,1439.5,100
19,COW-10000264,30/07/2025,7.3333,115.3333,987.5,451.1667,0,351.5,46.001926940055334,3,97.3889326,0,1438.6667,100
19,COW-10000264,31/07/2025,6.5,115,863,577.8333,8,321.1667,52.114634657816225,10,110.54454052220748,0,1440.8333,100
19,COW-10000264,01/08/2025,10.3333,138.6667,785.3333,655.5,7,216.3333,58.59209389628669,6,127.17375540747128,0,1440.8333,100
19,COW-10000264,02/08/2025,47.5,161.1667,901.3333,539.5,4,291.8333,55.703708381719025,5,117.16987399161378,0,1440.8333,100
19,COW-10000264,03/08/2025,16.1667,136.6667,899.8333,540.8333,25,300.8333,53.68877131979755,4,113.10283234140378,0,1440.6667,100
19,COW-10000264,04/08/2025,40,129.6667,851.5,589.3333,12,260.3333,56.11290323975598,4,124.44690338099466,0,1440.8333,100
19,COW-10000264,05/08/2025,38.6667,124,937.6667,503,4,272.1667,49.49182139674252,6,111.23852710489982,0,1440.6667,100
19,COW-10000264,06/08/2025,44.1667,304.5,745.8333,695,31,284.3333,107.59953578156912,10,182.85590246276678,0,1440.8333,100
19,COW-10000264,07/08/2025,10.3333,137.3333,931,509.6667,11,342.6667,48.68793082424801,3,107.57533805561198,0,1440.6667,100
19,COW-10000264,08/08/2025,5.8333,83.8333,687.1667,753.6667,9,245.6667,54.77517429261348,25,131.92304183183342,4,1440.8333,100
19,COW-10000264,09/08/2025,6.3333,138.1667,823.3333,616.3333,3,404.1667,53.11847801588288,8,117.03350320958683,4,1439.6667,100
19,COW-10000264,10/08/2025,62.1667,150.1667,910.3333,530.3333,2,383.5,50.20296768477977,3,109.88219291840588,0,1440.6667,100
19,COW-10000264,11/08/2025,39.3333,58.1667,971.5,469.1667,0,429.1667,41.30990568988029,3,87.44957158,0,1440.6667,100
19,COW-10000264,12/08/2025,14.3333,109.1667,836.6667,604.1667,2,338.1667,52.61498944893126,6,115.91395017933887,0,1440.8333,100
19,COW-10000264,13/08/2025,61.8333,120,860.1667,580.5,10,349.6667,50.51570374234194,8,115.13322593436534,0,1440.6667,100
19,COW-10000264,14/08/2025,78.5,332.1667,768,672.8333,4,250.5,100.68638366381512,14,171.90312602328316,0,1440.8333,100
19,COW-10000264,15/08/2025,30.3333,135.8333,919.1667,521.5,16,296.1667,50.40521596,6,109.08749651324138,0,1440.6667,100
19,COW-10000264,16/08/2025,21.6667,131.6667,828.8333,612,4,245.5,57.59752235390534,8,125.9717189321082,0,1440.8333,100
19,COW-10000264,17/08/2025,43.8333,117.1667,788.5,652.3333,23,270.6667,58.08348785100333,13,128.4859450722513,0,1440.8333,100
19,COW-10000264,18/08/2025,8,294.8333,725.6667,715.1667,19,257.1667,100.47884143412355,18,153.2961019689186,0,1440.8333,100
19,COW-10000264,19/08/2025,29.6667,77.5,908.5,532,24,270.1667,50.11330685432926,1,107.52162009798293,0,1440.5,100
19,COW-10000264,20/08/2025,35.6667,107,896.1667,544.5,14,244.8333,52.40597677694212,9,114.08440931038633,0,1440.6667,100
19,COW-10000264,21/08/2025,3.1667,90,882.6667,558.1667,52,368,49.16647832196458,4,110.0858437111779,0,1440.8333,100
19,COW-10000264,22/08/2025,15.6667,81.1667,778,662.3333,33,299.8333,50.38196305,8,121.38030002084604,0,1440.3333,100
19,COW-10000264,23/08/2025,6.8333,87.1667,934,506.5,35,375,45.32585900538527,3,101.72782681902208,0,1440.5,100
19,COW-10000264,24/08/2025,12,422.5,630.8333,809.8333,30,272.1667,114.37005372689532,22,183.87670683562894,0,1440.6667,100
19,COW-10000264,25/08/2025,33.5,155.8333,800.1667,640.6667,4,264.8333,76.34461046685504,15,134.66872287527406,0,1440.8333,100
19,COW-10000264,26/08/2025,23.8333,112.5,936.6667,504.1667,18,367.3333,47.32514473521827,7,103.33110067456909,0,1440.8333,100
19,COW-10000264,27/08/2025,14.1667,471.5,609.1667,831.6667,0,217.1667,123.01356346611345,7,204.9904687891398,0,1440.8333,100
19,COW-10000264,28/08/2025,37,88,990.8333,450,16,410,44.766419842589315,6,91.98074089853388,0,1440.8333,100
19,COW-10000264,29/08/2025,45.6667,156.1667,848.3333,592.3333,9,268.3333,53.896779736011794,5,117.17755669854627,0,1440.6667,100
19,COW-10000264,30/08/2025,7.5,142.1667,833.1667,607.6667,30,283,55.770907876945216,8,119.07583362453586,0,1440.8333,100
19,COW-10000264,31/08/2025,73.8333,284,761.1667,679.6667,6,220.3333,68.10144215942877,7,148.57849690319833,0,1440.8333,100
19,COW-10000264,01/09/2025,138.8333,318.5,729.3333,711.5,17,143.5,73.48574807921058,13,159.1916665981242,0,1440.8333,100
19,COW-10000264,02/09/2025,73,253,874.6667,566,59,203.1667,62.90410933699778,8,129.01326622029578,0,1440.6667,100
19,COW-10000264,03/09/2025,91.5,188.1667,814.6667,626.1667,10,250.6667,61.05880919104025,7,134.2544907265967,0,1440.8333,100
19,COW-10000264,04/09/2025,104,224,832.3333,608.5,2,242.3333,62.38600927367246,6,130.04760139866877,0,1440.8333,100
19,COW-10000264,05/09/2025,30.1667,128.1667,582,382.8333,5,254,61.84896103066059,3,122.74976144864124,0,964.8333,67
20,COW-10000265,01/06/2025,368.1667,80.1667,748.3333,692.5,2,308.5,51.47095291375976,5,113.21105220126168,0,1440.8333,100
20,COW-10000265,02/06/2025,274.1667,62,765.8333,674.8333,8,364.3333,45.49448926820627,2,102.91829490926408,0,1440.6667,100
20,COW-10000265,03/06/2025,257.6667,93.1667,756.1667,684.6667,5,352.1667,50.78041142849235,4,109.81806682809507,0,1440.8333,100
20,COW-10000265,04/06/2025,205.3333,80.5,693.5,747.3333,2,366.3333,45.118884340885266,2,104.12974497153623,0,1440.8333,100
20,COW-10000265,05/06/2025,239.5,83.5,742.6667,698,2,335,47.00829865589345,2,102.00095845283816,0,1440.6667,100
20,COW-10000265,06/06/2025,208.3333,107.6667,607.8333,832.8333,4,317,54.13446139539077,9,121.68371998452854,0,1440.6667,100
20,COW-10000265,07/06/2025,227.8333,93.3333,614.3333,826.5,8,288.5,55.44097741536835,13,125.14164908625888,0,1440.8333,100
20,COW-10000265,08/06/2025,236.8333,112.6667,595.8333,845,0,249,57.477768306169565,25,130.2790845757347,6,1440.8333,100
20,COW-10000265,09/06/2025,226.1667,56.6667,702.5,738.3333,0,372,49.053541705262255,22,110.97702141094925,5,1440.8333,100
20,COW-10000265,10/06/2025,220.3333,82.3333,733.6667,706.8333,3,366.3333,47.949047077588986,3,102.5564748739101,0,1440.5,100
20,COW-10000265,11/06/2025,145,108,582.6667,858.1667,0,288.8333,54.525067834098465,14,122.29320572455403,0,1440.8333,100
20,COW-10000265,12/06/2025,230,103,704.6667,736.1667,0,330,57.32301217,12,126.94976219764123,0,1440.8333,100
20,COW-10000265,13/06/2025,157.1667,115.1667,728.8333,711.6667,0,355.6667,65.88987174580856,12,130.51072018822077,0,1440.5,100
20,COW-10000265,14/06/2025,323.5,117.3333,706.3333,734.3333,0,289.5,71.32333822,9,149.90864462016194,0,1440.6667,100
20,COW-10000265,15/06/2025,207,138.5,666.3333,774.3333,2,342.1667,79.49588626,9,146.46737479545737,0,1440.6667,100
20,COW-10000265,16/06/2025,177.3333,57.1667,633.6667,807.1667,2,303.5,51.48064719575758,6,122.36043668606848,0,1440.8333,100
20,COW-10000265,17/06/2025,199.3333,123.8333,720.5,720.3333,0,329.1667,54.990565426298616,7,121.17310708764663,0,1440.8333,100
